1725281	Xeranthemum speciosissimum
226646	Influenza A virus (A/Chicken/NY/14858-12/99(H7N2))
304011	Petersius caudalis
1280831	Phaeomarinomonas costicola" Reyes 2012
2602968	Vriesea bifida
723959	unclassified Stephanoberyciformes
3104412	Strombus sinuatus
517425	Salisediminibacterium haloalkalitolerans
1134496	Crithidia sp. AYK-2011
102797	Influenza A virus unidentified subtype
1142665	Enicospilus sp. DHJ-2012-27
1217148	Nolanea juncina
2706189	Woodsia mollis
742274	Influenza A virus (A/Texas/JMS412/2009(H1N1))
890114	Oriolus steerei
73595	Huperzia hamiltonii
1190848	Phymatopsis tibetana
1490996	Hypocrea nybergiana
910417	Salmonella enterica subsp. enterica serovar Enteritidis strain 629164-37
3004490	Pristimantis cuentasi
929703	Flectobacillus major strain DSM 103
1399284	Trishoplita eumenes cretacea
135777	Planaria dorotocephala
682603	Orbignya eichleri
1494035	Tylos maindroni Giordani
47747	Meliniomyces
2518663	Hymenochaete rhododendri
162953	Cervus cameloides
2746064	Deltocephalus rufobilineatus
1518846	Solorina saccata var. spongiosa
585394	Roseburia hominis strain A2-183
1582930	Tarentula mutabilis
1075315	Megalospora fucata
2039734	Acanthorrhiza kalbreyeri
2953425	Gallicolumba beccarii
2785739	Mycalesis mnasicles perna
181144	Agaricus rhodopolius
1089432	Francisella noatunensis subsp. orientalis strain FSC771
1838181	Fusinus similis
1335915	Calycina clariflava
387931	Pulsatilla patens
233735	Pouteria baillonii
1077679	Verrucaria rheitrophila
158	Spirochaete dentium
502682	Erythrobacter gangjinensis
2025562	Donacicola spectabilis
28043	'Streptomyces coriofaciens'
2170669	Jettenia sp.
2582935	Candidatus Altiarchaeota" Probst et al. 2018
3081973	Anomonema sp. H07
50177	Dombeya excelsa
347729	Julis balteatus
531995	Fucus tournefortii
649695	Pectinaria ehlersi
1516163	Arthropoda sp. JGP0104
1784771	Colletotrichum cf. caudatum MAFF305700
182058	Marasmius scorodonius
2044548	Agaricus pseudominipurpureus M.Q. He, K.D. Hyde & R.L. Zhao, 2018
2699538	Junghuhnia japonica
2727642	Phthorimaea ergasima
281410	Laudakia caucasia
2840739	Copromonas avistercoris
644563	Vibriophage N4
2620123	unclassified Bulleromyces
1335517	Psairoptera apicalis
478977	Bufo cf. himalayanus 33 YSS-2007
1642212	Otolithes maculatus
3370478	Mormopterus lumsdenae
418106	Paraplasmodium
549158	uncultured ectomycorrhiza (Humaria)
120502	Rana boulengeri
870630	Omphalia kalchbrenneri
3421377	Macroteratura (Macroteratura) megafurcula
67298	Streptomyces flavidivirens
3134793	Scincus gigas gigas
879004	Corymbia scutellata
1315271	Pseudoalteromonas tetraodonis NBRC 103034
1820007	Methanoprimaticola hominis
700176	Neodactria caliginosellus
304527	Leucothyris assimilis
2979995	Elaps divaricatus
79317	Hymenasplenium obliquissimum
1813459	Euphorbia sp. NMK:833.10211
86107	Enterovirus CA6
931630	Endocarpon michelii
3414517	Hermes maculiferus tonkinensis
476519	Geckolepis EEG-2007-1
1077920	Pleurotoma intertincta
34230	Senecio indecorus
172543	Cichlasoma festae
1349637	Triton iostoma
173574	Bacteriophage bIL191
1756152	Calathea roseopicta
330525	Podospora cochleariformis
264677	Anabaena mucosa
2283353	Oxalis villosa
372434	Erigeron thunbergii var. glabratus
1166691	Neduba morsei
1190749	Myrmarachne plataleoides
1040964	Lactobacillus ruminis str. SPM0211
346313	Dryopteris lividis
121050	Krombholzia rotundifoliae
3052647	Echarate phlebovirus
2028475	Monoon namkadingensis
3239527	Allantodia pinnatifido-pinnata
2060905	Haplosporangium parvum
1046988	candidate division OD1 bacterium SCGC AAA011-G05
495755	Mayepea welwitschii
564605	Limodorum trabutianum var. brulloi
241587	Psittacus collarius
1263461	Habenaria praetermissa la Croix 1993, non Seidenf., 1992
1374582	Eriodyta hololeuca
1240339	Symbiodinium sp. F2
2675692	Thalassorhabdus
137887	Swertia chirata
1135990	Pseudomonas sagittaria
732180	Leucocarbo atriceps georgianus
408	Methylobacterium dichloromethanicum subsp. chloromethanicum
427267	Leandra sp. CVM-2007-3
763952	Boreava aptera
2799710	Phyllobothrium squali
92743	Streptomyces rimosus subsp. paromomycinicus
1580167	Merremia eberhardtii
681502	Urtica baccifera
1870314	Oecophora cicadella
638236	Apogon aprion
11908	Human lymphotropic virus type I
512417	Carduelis flammea flammea
941527	Daedalea striata
944579	Agaricus vinaceus
1981513	Halopseudomonas profundi
2162884	Androphilus accentor
53084	Cypripedium insigne var. exul
1535204	Bacillus endolithicus
2840620	Fimousia
3059626	Leptolyngbya sp. YNP69B-MA3
236862	Arion anguloi
1866912	Pampasatyrus ocelloides
1143011	Dendroxena 4-maculata
1098649	Glyptapanteles Whitfield75
96308	Psychotria stenostachya
54313	Tychonema bourrellyii
1097974	Antiblemma BioLep03
3373206	Desmonostoc sp. PHNL1
93406	Drosophila trilineata
2217743	Microtrichalus sp. UPOL A00454
690247	Rhus toxicodendron
1137217	Nostochopsis sp. AKM67
1183224	Neuroloma fuegianum
274825	Tomogaster eydouxii
1118363	Empria pallipes
1517049	Arthropoda sp. JGP1057
281911	Ancistrum magellanicum
3372812	Typhlonectus kaupii
722513	Rhynchoconger sp. BIN63599
2060204	Papilio dolicaon
1091042	Ralstonia solanacearum UW25
54969	Polypedilium nubifer
2737401	Papyrula sphaera
174211	Anthurium jenmannii
89639	Convolvulus asarifolius
54687	Ombrophila sydowiana
1056890	Beckera petitiana
386627	Septocylindrium chaetospira
1243728	Sideroxylon bakeri
2043252	Microtrichalus sp. UPOL BM0102
1052006	Eriophorum comosum
1892878	Jussiaea lagunae
1288873	Curcuma sp. NMNH 2002166
3252054	Callipara aikeni inhacaensis
279128	Spirotaenia alpina
927704	Selenomonas ruminantium subsp. lactilytica strain TAM6421
931578	Hysterium sphaerioides
2064926	Mastigolejeunea plicatiflora
2902295	Vibrio harveyi BB120
208059	Diceum rushiae
1077400	Dawsonia durvillei
5530	Entomophthora anisopliae
317327	Rana boans
2846260	Staphylococcus virus IME1361-01
2872597	Tellina praetexta
2804676	Eristalis euzonus
626341	Uca arcuata
61195	Litoria infrafrenata
330771	Abrornis superciliaris
2050762	Rhodocybe harperi
1934188	Salminus sp. 1 CM-2015
2720751	Poecilmitis penningtoni
1889271	Ninox boobook fusca (Vieillot, 1817)
1280610	Influenza A virus (A/American black duck/Newfoundland and Labrador/1146/2009(H1N1))
1527746	Jungermannia parvitexta
1100	Aphanothece luteola
2844921	Dasiphora dryadanthoides
299716	Danio sp. hikari
698688	Xenopus sp. BIN27657
141782	Phyllostegia macrophylla var. velutina
2939394	Gephyrella violacea
652901	Galathea integrirostris
3028786	Centrolenella acanthidiocephala
2813332	Sicyases petersii
344401	Bitholinema schuurmansstekhoveni
288555	Xenopus laevis petersii
1175229	Dacryomitra lutea
1692330	Musca quadripustulata
366043	Papilio pireta
1215685	Candida tanticharoeniae
288252	Abutilon cinctum
2782532	Crucigeniella saguei
2185227	Helminthosporium arundinaceum
3162535	Stereocaulon vesuvianum var. symphycheileoides I.M. Lamb, 1975
480096	Yucca schottii var. jaliscensis
71702	Coprinus dictyocalyptratus
264669	Anabaena circinalis var. macrospora
3150142	Merops viridis americanus
710133	Diloma constellatus
3242937	Bahalana mayana
2893840	Senecio arequipensis
395796	Lonchopria (Lonchopria) similis
3074967	Solenoptera taslei
2016430	Anungitea syzygii
245002	Reighardia vulturis
1740084	Ubidia magdalenensis
1197304	Polygonum calostachyum
46867	Clostridium chauvoei (Arloing et al. 1887) Scott 1928 (Approved Lists 1980)
365415	Influenza A virus A/Brazil/126/01(H1N1)
1566407	Niveophyllum caeruleum
333458	Libellula brunneum
369885	Hemerodromia collusor
106045	Kunzea recurva var. montana
1211817	Clostridium sp. AP5
1537860	Arisaema laminatum var. inclusum
2020745	Helianthemum viscidulum subsp. guadiccianum
2916	Neoceratium fusus
1887501	Endopiza viteana
1492311	Trichia favoginea
866758	Papilio midamus
1904520	Phanogomphus minutus
1678387	Papilio hermione
587521	Piofontia schultzii
2557818	Pseudanabaena sp. YACCYB277
364739	Eurhynchium fuegianum
2806870	Sapindus squamosus
1812743	Neoehrlichia tanzania
1108806	Gobius bibarbatus
44130	Human rhinovirus type 3
240442	Brachiaria bovonei
3037201	Cobalopsis obscurior
1637455	Syrphus auratus
1226764	Rhamnus vitiensis
3074184	Apatura ambica chitralensis
537839	Chandonanthus birmensis
146614	Pelecanus capensis
160211	Halictus megastigmus
280464	Trichometasphaeria holmii
65382	Cervus elaphus nannodes
1186365	Tovomita spB1
2052963	Helix arganica
327803	Serranus acutirostris
2651601	Orthotrichum pringlei
2733941	Mesorhizobium virus Lo5R7ANS
69703	Cerithium subcarinatum
2461490	Lumbrineris fragilis
214069	Brachytaenia malana
1497476	Polycephalomyces sp. NBRC 103844
1372911	Praxis pandesma PS1
2126652	Cacalia kiusiana
2753718	Phonoctonus nigrofasciatus
1111465	Valamugil formosae
187938	Chamaeleo bifidus
1104326	Enterobacter cloacae subsp. dissolvens str. SDM
1177212	Vallotiella adelgidarum
665160	Pseudorhabdosynochus sp. 1 NT2008
31620	Seoul virus (strain R22)
329053	Brownanthus glareicola
462684	Oldenlandia biflora
2338574	Cecidomyia kellneri
2664629	Lymnea bulimoides
244410	Antheraea helferi borneensis
2840555	Scatoplasma
222822	Megalodontoidea
2865398	Scrupocellaria drygalskii
3386716	Quaestus cisnerosil
178312	Acamarchis dentata
357211	Influenza A virus (A/human/Vietnam/CL115/2005(H5N1))
1835347	Unio japanensis
1168767	Hassallia sp. SKALOUD 2008/1
1692341	Cekendia wuorentausi
885526	Saxifraga cordifolia
1736093	Ligustrum regelianum
2772298	Raia brevicaudata
485929	Cosmarium turgidum
1649363	Liphistius cipingensis
2833708	Clythra proteus
3121190	Carystus jabesa
174100	Asterochloris photobiont MN173
61366	Fusarium cubense
139928	Juglans cordiformis
1126017	Ichthyophis cf. supachaii KUHE:23189
1972037	Paullinia caracasana
2936277	unclassified Tinctoporellus
2575272	Eragrostis interrupta var. densiflora
55410	Helierella boryana
1236586	Furtadomyces brasiliensis
1488	Clostridium acetonobutylicum
1232010	Erschoviella
1811344	Limnochromis dhanisi
2795065	Hylocereus triangularis
2306593	Clausilia tau
1377851	Penthina doxasticana
2497643	Babeliae
2882610	Dialyta steinii
1588628	Feronia subsinuata
1769527	Plectosporium sp. MEF059
929612	Cirrenalia japonica
2011721	Rhizoscyphus sp.
80260	Ascobolus tetrasporus
208529	Pleuronectes laterna
1180191	Aphyocharax filigerus
3033995	Poriferihabitans
482874	Gobio gobio insuyanus
381124	Zea mays var. saccharata (Sturtev.) L.H.Bailey, 1902
1207540	Escherichia coli strain EDM106
142098	Carabus (Tomocarabus) taedatus
377541	Dolichopus picticornis
2935096	Lespedeza oldhamii var. tricolor
382639	Plasmid pKJK5
63033	Athamanta canescens
948353	Decticus sinensis
1968184	Papilio oritas oritas
1618156	Saguinus cruzlimai
2511813	Cracca corallicola
189574	Bryodesma underwoodii
57911	Triatoma infestans endosymbiont
907338	Wickerhamomyces sp. GY6L15
2487516	Eucyane chislon
190304	Fusobacterium nucleatum subsp. nucleatum strain ATCC 25586
43435	Lachnea ochroleuca
222909	Cytospora sp. PoCDS1-3-1
418040	'Achromobacter clevelandea'
2079660	Cryptus spilocephalus
171268	Scolopax madagascariensis
2772453	Salmonella enterica subsp. enterica serovar Orion var. 15+,34+
53407	Pseudomonas asplenii (Ark and Tompkins 1946) Savulescu 1947 (Approved Lists 1980)
1515109	Cordyceps purpureostromata
1727896	Anthemis sp. Kh95
336145	Cereus striatus
518110	Anabaena fertilissima RPAN60
1834029	Rigidotubus
556245	Leptocephalus oxyrhynchus
2582464	Melania resinacea
1457316	Fuckelia gastrinum
1770	Mycobacterium johnei
1521258	Equisetophyta
1663716	Cochlostoma (Turritus) zawinkanum
188805	Mesembryanthemum hugo-schlechteri
354532	Ambulyx daphne
1301602	Caloplaca texana
3027846	Okanagana viridis
1099376	Neoleucinodes Janzen02
1367489	Vibrio fischeri SA1G
1332130	Prochlorococcus T7-like podovirus P-TIP42
339482	Astracantha compacta
1121860	Edaphobacter aggregans Wbg-1
2016181	Pseudoblindia robusta
232548	Influenza A virus (A/duck/NY/44018-1/00(H5N2))
1354006	Megalixalus maculosus
3039643	Chondrodera maxima
1688448	Desmacidon giganteum
478322	Alchemilla acutiloba var. indivisa
1689455	Saccharicola sp. TS1
86796	Marmoricola aurantiacus
648	Aeromonas dourgesi anaerogene
153742	Cinchona ledgeriana
285639	Gelasimus variegatus
1619821	Alyxia oliviformis
2479612	Voluta conus
2706822	Murex cingulatus
1301418	Amphiloma ehrenbergii
2779958	Botryopleuron tagawae
3074186	Nymphalis vacuna
155754	Cheesemania latisiliqua
453166	Elymus virescens
1165464	Elsianus shoemakei
466733	Capnia frisoni
1866304	Rubus eustephanus var. glanduliger
882473	Amplirhagada gibsoni
8676	Acalyptophis peronii
1598714	Influenza A virus (A/Gansu/Chenguan/1129/2007(H1N1))
377572	Leptopus wiedemanni
1085351	Cryptocarya sp. WP2B1302
1597419	Mandibulata sp. NZAC 03012089
2479418	Curculionichthys insperatus (Britski & Garavello, 2003)
159855	Millepora muricata
1111718	Gibberella sp. SAUFS2-4
111976	Dendroica nigrescens
230766	Clitocybe deciptiva
528013	Berkheyopsis diffusa
446332	Lavatera punctata var. maroccana
1326902	Nephrolepis repens
2753031	Lycaena arota virginiensis
28791	Cyprinella suavis
85765	Nemapalpus flavus
133401	Chrysanthemum gaetulum
2594487	Ligeria gesnerifolia
2084774	Cyphon sp. BIOUG22045-A08
68424	Limnodytes madagascariensis
195228	Dasymallus caducus
514645	Influenza A virus (A/Human/NEW-YORK/40/2004(H3N2))
544904	Oscillatoria sp. 101-1
433867	Dinebra chloridea
3083141	Treponema scatequi
1516910	Arthropoda sp. JGP0912
1596718	Polydesmida sp. NZAC03013094
10599	Human papillomavirus - 5b
1086903	Influenza A virus (A/Lyon/1182/91(H3N2))
2773416	Pycnogonum grossipes
510210	Galactia stenophylla
176416	Cicindela (Habroscelimorpha) auraria euryscopa
95565	Papilio polydamas
3096912	Staphylus (Staphylus) rotundalus
127585	Mabuya frenata cochabambae
1981865	Heterogonium sieberianum
3349240	Rattus norvegicus-associated picobirnavirus 11
241670	Cryptops posticus
1654892	Salmonella bacteriophage 39
2899580	Auricularia sp. FW-2016b
2773621	Chrysozephyrus mushaellus paolongkoui
73626	Lycopodium casuarinoides
1440738	Pachycraerus diversicollis
426882	Spiranthes pamii
1412539	Salmonella enterica subsp. enterica serovar Enteritidis str. SA01AB10056401
83797	Ulva fasciata f. taeniata
2248427	Filibranchus roseus
2747386	Neocosmospora bataticola
2755527	Mirotermes schereri
337561	Oenothera albicaulis var. runcinata
120852	Melanotaenia sp. Utchee Creek
3358779	Catostomus discobolus jarrowi
97978	Nasturtium bursifolium
1522781	Physostemon rotundifolius Mart. & Zucc., 1824
490874	Sphaerocanthon viettei
227234	Oedicnemus capensis
1609856	Capparis sabiifolia Hook.f. & Thomson, 1872
1200324	Helicobacter pylori str. UMB_G1
326544	Glaciecola psychrophila
111225	Cassida sexpunctata
191791	Planorbis bicarinatus
32038	Methylomonas J
1114761	Donia squarrosa
1297610	Pleosporales sp. MUT 4403
1115493	Lyngbya sp. AKM148
1344696	Asopia charonialis
2291902	Cissus hypoleuca Harv., 1859
2850635	Bignonia chrysoleuca
1070441	Aristida caffra
514517	Influenza A virus (A/Human/KYOTO/9/2005(H3N2))
2008587	Dicranum incurvum Starke, 1807, non (Huds. ex Brid.) P.Beauv., 1805
2212722	Colpocephalum haliaeti
2054587	Uvaria guatterioides
494647	Scalaria lamellosa
102323	Ostrea legumen
3317174	Psyllocarpus thymbroides
10519	Adenovirus type 7
866271	Adiantum clavatum
1139510	Mesochorus Janzen104
2075316	Nectria phormiicola
2873735	Stellaria kotschyana
157612	Bullera sinensis var. lactis
1562388	Gomphobates marmoratus
1924363	Influenza A virus (A/American green-winged teal/Illinois/15OS6133/2016(H7N6))
82757	Vernonia populifolia
630104	Juncus forsteri
3140594	Hadersleviella
59923	Prochlorococcus marinus subsp. pastoris str. RCC280
189336	Anchusa serpentinicola
186173	Chrysopia urophylla
263251	Conostegia rufescens
518590	Munida caeli
273543	Erodendrum scolopendriifolium
2591400	Tomopterna damarensis
860228	Capnocytophaga canimorsus str. Cc5
281852	Endochytrium sp. JEL324
171126	Ameiva chrysolaema
1462077	Influenza A virus (A/Massachusettes/YGA_01142/2013(H3N2))
584659	Aeromonas genomosp. 11
2651074	Cimex bipunctatus
2886520	Syrphus lundbecki
447833	Papilio aethiops
753897	Atherina vaigiensis
1115497	Oscillatoria sp. AKM152
1457064	Adelops uhagoni
2307239	Calotes ellioti
1342032	Xenomicrus apionides
2981021	Limnospira platensis PMC 1223.20
453956	Candida floris
732135	Amphistoma urnigerum
3387509	Cunonia pulchella var. pterophylla
1550478	Diagramma goldmanni
1249466	Platysma tilesii
1139840	elachJanzen01 Janzen757
1816517	Blechnum wardiae
1441592	Strenia tessellaria
482820	Lake Victoria marburgvirus - Ozolin (Zimbabwe, 1975)
1415944	Haminaea fusari
119264	Cinnamomum japonicum
161817	Lecidea egenula
162708	Acacia paraguariensis
2677971	Aquila kienerii
593217	uncultured ectomycorrhiza (Byssocorticium)
1666723	Macaria sulphurea
74708	Mougeotia sp. UTEX 758
1239	Bacillaeota
1332157	Synechococcus T7-like podovirus primary plaque B4-1
2486350	Barssia luyashanensis
1075106	Bifidobacterium animalis subsp. lactis strain BLC1
1293592	Lactobacillus curvatus JCM 1096 = DSM 20019
117934	Scartomyzon
704207	Anthoptus Burns34
1383058	Candidatus Fervidibacteria" Rinke et al. 2013
872869	Thelypteris angulariloba
2855067	Heraclides isidorus autana
58647	Hypochoeris glabra
1137031	Ascyrum pumilum
3169513	Voluta tobagoensis damula
33902	Actinomyces roseofulvus
683687	Influenza A virus (A/chicken/Darjeeling/106181/2008(H5N1))
487915	Achnatherum eminens
1713641	Cotyledon schonlandii
329045	Leutea laseroides
112506	Agarum clathrum
231786	Vesicomya kaikoi
3389483	Camponotus dromedarius var. pulcher
206346	Alcyonium simplex
1890211	Megadendromus nicolausi
1211606	Rubia longifolia
593585	Vibrio cholerae biovar albensis VL426
1277848	Selinum microphyllum
384593	Halimochirus uradoi
1968795	Baeckea ericaea subsp. ericaea
175276	uncultured Choanoflagellatea
2108359	Staphylococcus aureus bacteriophage CSA13
2763118	Mycalesis mucia etha
2218743	Asplenium hoffmannii
119602	Streptococcus equisimilis
762268	Caecomastacembelus ophidium
1157397	Enterococcus faecalis B3286
1109742	Pontirhabdus sp. KYW561
1278906	Salix mongolica var. suchowensis
1945561	Alphamesonivirus 3
1168722	Aeshna clavatus
2945827	Leguminosae sp, HUEFS246833
127916	DRIP clade
1913604	Cladorhiza grandis
860705	Cleome macrophylla var. macrophylla
561479	Cardium semisulcatum
1680620	Apogon conspersus
2751155	Bovine papillomavirus type 28
258675	Rivacindela sp. JP-112
229835	Oribata cuspidata
3112077	Gyrtona transpallida
2486878	Neocallichirus indicus
264161	Pachyphytum amethystinum
290503	Rana draytoni
2760834	Brachyphoris tenuifusaria
940668	Mycobacterium tuberculosis str. MR054150Z
2484142	Hormoceras nodosum
406085	Holostaspis robustulus
500232	Festuca decumbens
2081580	Pestalotia viridis
748760	Xanthomelon obliquirugosa
942201	Macaria truncataria
185629	Anguillula picridis
425697	Paratilapia longimanus
79292	Erysiphe vanbruntiana var. sambuci-racemosae
2169871	Propionibacterium virus Doucette
2575947	Bufo williamsi
152960	Agaricus felleus
1151283	Clostridium difficile CD113
85517	Aper aethiopicus
245674	Parachalcides socotranus
1366938	Ptilotrichum thymops
3085937	Mimosa hymenaeodes
106588	Pseudobacterium capillosum
43542	Alytes punctatus
500012	Vahlkampfiidae sp. strain SO/1P
572878	Oecophora coloradella
1560619	Callicebus torquatus purinus
29471	Bacterium atrosepticum
327781	Caribrhegma gregoryi
503092	Helix organiaca
555450	Cancer rotundatus
310116	Ackermania hajekii
360171	Mastigophora gracilis
2734266	Streptomyces virus Darolandstone
2448907	Red clover associated cytorhabdovirus 2
207757	Audibertia incana var. pilosa
69425	Clausilia spratti
754257	Actinobacillus pleuropneumoniae 405
1553536	Chrysomela holsatica
3025211	Pseudoceradocus lutzi
1193086	expression plasmid pPyCAG_BstXI_IB
73173	Auxarthron californiense
2331974	Hybrizontinae sp. BBHYF049-10
232787	Lauro-cerasus zippeliana
3076377	Bulimus kiusiuensis
1370062	Pterocarya delavayi
389222	Influenza A virus (A/Chicken/Denpasar/01/2004 (H5N1))
1889585	Nematus (Pteronidea) ventralis
3034128	phage Epirus-Ioannina
977886	Melitaea astarte
325381	Unionicola (Parasitatax) ypsilophora
2042126	Pheidole EC100
1080208	Polypodium grisebachii
72798	Formica pygmaea
2709305	Carassius sp. CBM:ZF:11717
2995016	Elophos unicoloraria
3120003	Aphthonetus sagittata
2847805	Hymenopteran rhabdo-related virus OKIAV24
683881	Tenthredo sp. 7 DS-Test-070
128408	Cantharus multangulus (Philippi, 1848)
136669	Mussaenda glomerulata
3108446	Cissus knittelii
355261	Chromaphyosemion riggenbachi
240464	Pandanus hornei
1104235	Barilius boweni
2952151	Stillingia commersoniana
1493647	Paradrymonia sericea
3237383	Neopestalotiopsis dolichoconidiophora P. Razaghi, F. Liu & L. Cai, 2024
353958	Paragonia schumanniana
2824001	Anagallis latifolia
1810412	Artemisia fragrans subsp. gurganica
83542	Fischerella sp. UTEX 1829
282248	Daststoma wrightii
1034768	Gordonia polyisoprenivorans strain HW436
1280037	Pleuroptya nr. sabinusalis CATS300-10
2169923	Escherichia virus HK544
241929	Streblus smithii
297479	Ptilostemon hispanicum
39489	Eubacterium moniliforme (Repaci 1910) Holdeman and Moore 1970 (Approvied Lists 1980)
2744894	Plantago macrostachys
2671075	Columbella ocellata
470091	Ramichloridium schulzeri
869898	Bradornis microrhynchus (Reichenow, 1887)
354892	Cynea sp. OBLIQUE
561348	Influenza A virus (A/HongKong/HK8MA21-2/2008(H3N2))
2036	Brevibacterium albidum
672854	Diplodium scabrum
883852	Gagea neo-popovii
2681089	Phalonia discana
1550274	Heterotropa sakawana var. stellata
438974	Norovirus Hu/NZ327/2006/NZL
1557976	Nymphula tenebralis
1162338	Pierretia pandellei
2049173	Staphylus dentivittata
3120989	Nyctus triangularis
79263	Bacillus vitellinus
3083234	Navicula ampliata
240492	Tomato chino La Paz geminivirus
1548756	Priocnemis fairchildi
3052807	Silverwater uukuvirus
2832431	Bactrocera (Bactrocera) phaleriae
10454	Spodoptera exigua nucleopolyhedrovirus
449810	Aestuariicola
2912883	Trochilium eurytion
1958905	Lacerta erhardii weigandi
2668081	Hypsiboas jimenezi
3142122	Cremna melampia
2915622	Callidium diversicorne
2773507	Rhacophorus (Philautus) vittatus
3142951	Ophiostegastus instratus
1036672	Advenella kashmirensis str. WT001
1308712	Staphylococcus aureus ADL-83
1234908	Leptotrema microsporum
598054	Anthophora himalajensis
331635	Chlamydophila pecorum str. E58
424681	uncultured marine euglenozoa
204212	Catopheria
89252	Equus burchellii burchellii
109443	Liolaemus kingi
5040	Auxarthron
1899388	Sphyriocephalus tergestinus
7673	Echinus gratilla
3243883	Typhisala grandis
1978135	Bufo dodsoni
1358878	Sphaeria asphalatum
1576485	Monarcha leucurus
360282	Calorbacillus sp. W3N1
1464075	Influenza A virus (A/avian/NY/31588-2/00(H5N2))
171972	Isolatocereus
493395	Colysis leveillei
1151386	Clostridium difficile Y307
1117	Oxygenic photosynthetic bacteria
116754	Podostemum olivaceum
572709	Epinotia JFL01
2060701	Neocosmospora hengyangensis
430556	Francisella tularensis subsp. holarctica strain FSC022
490280	Remora osteochir australis
3034441	Gleichenia conversa
2606035	Orthotrichum holzingeri
304107	Acnistus lorentzii
442	Acetobacter gluconicum
2507726	Cruantus smithi
2755524	Mirotermes orthgnathus
128701	Lindera tzumu
3083133	Scybalousia scybalohippi
1301390	Linnaea borealis var. americana
467245	Sedum platyphyllum
93224	C1/TS2
1112205	Ornithobacterium rhinotracheale strain B3263/91
57556	Spelerpes platycephalus
276792	Vincetoxicum umbellatum
1304893	Placodium aurantiacum var. macrocarpum
29581	Pseudomonas mephitica
72967	Podocoma notobellidiastrum
449504	Microcystis aeruginosa T20-3
3016532	Takifugu stictonotus x Takifugu snyderi
1779511	Stichotrichia sp. gLPN2
90696	Osmunda vachellii
3111996	Halieutopsis micropus
427930	Huia archotaphus
1555328	Euchromia bicolor
3042851	Psilohelea perpusillus
1288903	Achorutes cavicolus
1495879	Pteropus mariannus ualanus
939152	Bromelia carolinae
83240	Oligoporus sericeomollis
414264	Phytomyza scolopendri
2585090	Uroglenopsis notabilis
90105	Salmonella saintpaul
698688	Xenopus sp. BOLD:AAH7183
470499	Dothidea maculiformis
2939780	Helicotrichum olivaceum
35207	Chylocladia baileyana
1307401	Trichosteleum kaernbachii
557813	Pterogon juanita
1825788	Serpula dianthus
2843990	Clostridium virus phiCP7R
2126939	Collybia albogrisea
230022	Cajophora madrequisa
160809	Acidiphilum sp. NO-13
1267419	Diacope bitaeniata
986114	Neocosmospora pseudensiformis
76747	Sinorhizobium kostiense Nick et al. 1999
1850562	Rinodina mniaraea var. mniaraeiza
306515	Beddomea simplicifolia
554288	Vector pFRTR-lacZ-Tel
327075	Dunaliella sp. CCMP 1923
413241	Chrysopa desjardinsi
2072696	Gibbula rarilineata
2881897	Exetastes peregrina
2810575	Cercyon kingense
180895	Bacillus thuringiensis subsp. palmanyolensis
535973	Ornithogalum secundum
2760386	Microglaena nidarosiensis
1138474	Discina stella
1139280	Eragisa sabulosaDHJ01
146018	Mycobacterium neworleansense
2891217	Betasyrphus fulvicornis
1387521	Oscillatoriales cyanobacterium FK12-27
329520	Synallaxis singularis
1660269	Pseudococcus njalensis
140016	Herpestes javanicus
2993550	Paurodontella sp. voucher 2 FH-2021
3160742	Dimorphotheca pinnata var. brevis
544824	Sisymbrium punense Romanczuk
3102654	Glycine ringoetii
1075110	Sphaeria typhicola
1176444	Keniochloa hedbergii
1582383	Levantina spiriplana hierosolyma
3123000	Metaprionomitus taborita
1301326	Physcia ligulata
2518947	Gonatocerus sulphuripes
3238837	Spiritibacter saxicola
1158614	Enterococcus gilvus EnGen0325
1555558	Teara pura
656325	Rumia seseloides
1647409	Xenohaliotis
663910	Anaitis continuata
300792	chlorophyte sp. CCMEE6038
375172	Sinorhizobium meliloti bv. laciniata
387205	Influenza A virus (strain A/duck/chabarovsk/1610/72)
296	Pseudomonas fragi (Eichholz 1902) Gruber 1905 (Approved Lists 1980)
943117	Fucus spinosus
3151818	Amusurgus fujianensis
651777	Tristoma laeve
355341	Uredo isiacae
648875	Scaphium wallichii
497814	Influenza A virus (A/chicken/Togo/4106-1/2007 (H5N1))
143014	Gelidium proliferum
436270	Influenza A virus (A/turkey/Naharia/1013/02(H9N2))
2757866	Thelypteris tryoniorum
1585612	Platophrys kiensis
1609768	Octaviania flava
2528760	Patagonium occultum
175275	uncultured Cercozoa sp.
85929	Davidiella populorum
3399578	Cyanospira (nom. illeg.)
141942	Morphocarabus hummeli
241458	Homaloptera formosana
2291440	Cerasina oxiana
2005131	Allocarya leptoclada
941259	Klebsiella pneumoniae strain U-0608239
2152770	Corispermum polygaloides
2811618	Philonthus dolichoderes
1557946	Hypermeces xanthochyta
12097	Human hepatitis A virus Costa Rica/CR326/1960
1033684	Naucoria lugubris
2055691	Cacopus globulosus
2817426	Tangara rufigula
439461	Tragulus meminna
1081568	Chartocalyx olgae
1387527	Oscillatoriales cyanobacterium PAB-10-Feb-10-1
2138332	Loranthus fischeri
3391754	Pallenopsis californica
2561347	Haemanota beneluzi
313051	Nesoprosopis kauaiensis
78445	Porphyra onoi
75788	unclassified Rhodocyclus group
3308208	Phasmarhabditis tawfiki
