Q9VW97	A0A8I5KRX9
Q9VW97	A0A8I5KT29
Q9VW97	A3KG93
Q9VW97	A0A8I5KV76
Q9VW97	K6ZM37
Q9VW97	B3STT9
Q9VW97	A0A0G2K736
Q9VW97	K7CVS3
Q9VW97	F1STX8
Q9VW97	G9K6Z7
Q9VW97	F1STX7
Q9VW97	A0A5B9G7M4
Q9VW97	A8K2R3
Q9VW97	F6ZH68
Q9VW97	A8WC97
Q9VW97	K9J612
Q9VW97	A9P535
Q9VW97	K9J614
Q9VW97	U3CBG7
Q9VW97	A0A8V0YN91
Q9VW97	U3DBY8
Q9VW97	A0A8V0YQ16
Q9VW97	A0A8V0YV16
Q9VW97	A0A8I5KRB8
Q9VW97	U3FLA5
Q9VW97	A0A8V0YNA1
Q9VW97	A0A8I5KSH0
Q9VW97	F7HZ54
Q9VW97	A0A8I5QJR3
Q9VW97	A0A8I5KVZ4
Q9VW97	I2CUD3
Q9VW97	O60341
Q9VW97	A0A8I6G2K8
Q9VW97	Q6ZQ88
Q9VW97	A0A8I5QJJ5
O74443	O74443
O74443	O13719
Q20733	Q20733
A0A0R4J0C1	A0A0R4J0C1
A0A0R4J0C1	P70397
A0A0R4J0C1	A0A142FHI1
A0A0R4J0C1	K0J7C3
A0A0R4J0C1	H9F893
A0A0R4J0C1	F8VXG1
A0A1P8B175	A0A1P8B175
H3BJQ0	H3BJQ0
H3BJQ0	I7GC17
H3BJQ0	G9K7X7
H3BJQ0	A6QQ18
H3BJQ0	A0A5J6SCW0
H3BJQ0	H0YI10
H3BJQ0	U6D086
H3BJQ0	G9K7X5
H3BJQ0	A8DD96
H3BJQ0	H3BJ49
Q52KB8	Q52KB8
Q52KB8	B0FNP7
Q52KB8	O73709
Q52KB8	Q9IAK3
Q52KB8	B0R222
Q52KB8	A0A0F7TDH9
Q52KB8	O42406
Q52KB8	O95343
Q52KB8	A0A0F6N0N5
Q52KB8	I1TED1
Q52KB8	Q9ET75
Q52KB8	A2I8B0
Q52KB8	A0A2P1DV61
Q52KB8	Q62233
Q9HUW0	Q9HUW0
A0A1P8B194	A0A1P8B194
A0A804QPX8	A0A804QPX8
D6RAS8	D6RAS8
F4J4L9	F4J4L9
F4J4L9	A0A1I9LTJ3
F4J4L9	A0A1D6I782
F4J4L9	B6U2L6
F4J4L9	Q84YJ6
Q0SB15	Q0SB15
Q8NMG3	Q8NMG3
P40631	P40631
B7PZS7	B7PZS7
Q01068	Q01068
Q01068	W8BTX5
Q01068	T1PIS6
Q01068	Q01069
Q01068	W8C8P7
Q01068	T1PB04
Q01068	A0A5J6KC70
Q01068	A0A023EKD4
Q01068	T1DPF5
Q01068	A0A0F7IIN0
Q01068	A0A023F334
Q01068	A0A2P2I9F9
Q01068	V9IGY3
Q01068	J3JYG4
Q9FE22	Q9FE22
A0A8V0ZBN7	A0A8V0ZBN7
A0A8V0ZBN7	A0A8V0ZIQ2
A0A498MPM8	A0A498MPM8
F5H0V4	F5H0V4
A0A494C1C1	A0A494C1C1
A0A494C1C1	A0A0N4SVF6
B6TJC2	B6TJC2
B6TJC2	Q5JNS0
F8WBI0	F8WBI0
F8WBI0	Q7TNY9
K8ERR8	K8ERR8
O34817	O34817
O34817	Q835P8
O34817	P13669
O34817	Q9RKT6
O34817	Q8NTZ4
O34817	O05509
O34817	O31459
O34817	A0QQ72
O34817	Q8VV01
O34817	Q9K492
O34817	O86331
O34817	O32152
O34817	P45544
O34817	Q87UX0
O34817	A0A0H2VBL3
O34817	Q7CR30
O34817	P39796
Q12952	Q12952
Q12952	Q498Y4
Q12952	K7CS34
Q12952	Q64731
Q12952	A4IGJ8
Q12952	B1AB79
Q12952	Q7SY22
Q12952	A9Q6B1
Q97FU2	Q97FU2
Q97FU2	A0A0H2UT39
Q97FU2	P9WN87
Q97FU2	P54479
Q97FU2	P54574
Q97FU2	P71086
Q97FU2	Q2G282
A0A498M6W2	A0A498M6W2
D3ZY28	D3ZY28
D3ZY28	A0A023GML0
J9VT60	J9VT60
O34994	O34994
P96677	P96677
Q9SRZ0	Q9SRZ0
Q9SRZ0	M1WL48
Q9SRZ0	Q8LP18
Q9SRZ0	A0A385I873
Q9SRZ0	A0A7S7YP31
Q9SRZ0	A0A804RH48
Q9SRZ0	A0A172MAB9
Q9SRZ0	K7VHQ3
Q9SRZ0	K7TIS4
Q9SRZ0	K7TRT1
Q9SRZ0	A0A1S6YFP3
Q9SRZ0	I1ZBR4
Q9SRZ0	A0A0K0PT22
Q9SRZ0	A0A1S6YFU7
Q9SRZ0	A0A1S6YG13
Q9SRZ0	B8LQB2
Q9SRZ0	Q5ZC88
Q9SRZ0	A0ELU7
Q9SRZ0	A0A1J1EDP0
Q9SRZ0	A0A804QRM5
Q9SRZ0	C7SJ62
Q9SRZ0	A0A0P0CJ61
Q9SRZ0	Q711G8
Q9SRZ0	A0A1J6ITA7
Q9SRZ0	D3TVT0
Q9SRZ0	A0ELU8
Q9SRZ0	A0A1J1EDP9
Q9SRZ0	A0A1J1EQ03
Q9SRZ0	A0A7U3NU09
Q9SRZ0	Q94AH6
Q9SRZ0	A0A1D6FUG0
Q9SRZ0	Q93VL5
Q9SRZ0	W0G0I2
Q9SRZ0	E9NAZ9
Q9SRZ0	A0A977IWD6
Q9SRZ0	I1ZBR3
Q9SRZ0	A0A060PJX1
Q9SRZ0	A0A078G928
Q9SRZ0	A0A1J1EDQ6
Q9SRZ0	A0A3G6IJ01
Q9SRZ0	X5I3P5
Q9SRZ0	A0A075TSQ5
Q9SRZ0	A0A060PMD9
Q9SRZ0	D8V3L8
Q9SRZ0	A0A6A7G4K3
Q9SRZ0	Q93YY3
Q9SRZ0	A0A6A7G2V5
Q9SRZ0	Q10CD7
Q9SRZ0	A9LK40
Q9SRZ0	Q8LGH4
Q9SRZ0	A0A1D6GG29
Q9SRZ0	A0A1D6L6V2
Q9SRZ0	F2E698
Q9SRZ0	A0A1J1ELK5
Q9SRZ0	Q8IAU5
Q9SRZ0	Q566I2
Q9SRZ0	Q1KMU1
Q9SRZ0	Q4V7X4
Q9SRZ0	A0A0K3AY70
Q9SRZ0	Q17391
Q9SRZ0	G2HJJ2
Q9SRZ0	T1PHZ4
Q9SRZ0	O60999
Q9SRZ0	A0A6F9D9M8
Q9SRZ0	W8BYM1
Q9SRZ0	D3DMX2
Q9SRZ0	B4J856
Q9SRZ0	Q24311
Q9SRZ0	A0A6P7SHC7
Q9SRZ0	A0A8K1HNS0
Q9SRZ0	A0A6A7G769
Q9SRZ0	A0A5G2RG48
Q9SRZ0	M1EPU1
Q9SRZ0	Q13619
Q9SRZ0	A0A8V0YR74
Q9SRZ0	B2RBV7
Q9SRZ0	Q3TCH7
Q9SRZ0	A0A8I5ZQ39
Q9SRZ0	V9KA87
Q9SRZ0	H9G0T8
Q9SRZ0	U6DQH0
Q9SRZ0	K9IZJ6
Q9SRZ0	A0A5K1VI46
Q9SRZ0	A0A8W4FFK3
Q9SRZ0	A0A0A0MR50
Q9SRZ0	A0A5G2QS32
Q9SRZ0	A0A8W4FLS4
Q9SRZ0	F1RN43
Q9SRZ0	T1PIM5
Q9SRZ0	Q5BI50
Q9SRZ0	U5ERJ8
Q9SRZ0	W8CBP2
Q9SRZ0	F1KTC7
Q9SRZ0	L7MDQ3
Q9SRZ0	A0A023GNT2
Q9SRZ0	A0A131XFH0
Q9SRZ0	A0A1E1XBJ4
Q9SRZ0	A0A0P4VJK0
Q9SRZ0	A0A069DWU1
Q9SRZ0	V9IM47
Q9SRZ0	V9MGA7
Q9SRZ0	B7PMU5
Q9SRZ0	V5HSJ8
Q9SRZ0	T2MDX6
Q9SRZ0	A0A6F9DB27
Q9SRZ0	A0A6A7FVM7
Q9SRZ0	A0A2P2I2X4
Q9SRZ0	Q17392
Q9SRZ0	Q1WF16
Q9SRZ0	Q28FG3
Q9SRZ0	B2RYJ3
Q9SRZ0	Q08D74
Q9SRZ0	V9KAK9
Q9SRZ0	A0A6A7GFC4
Q9SRZ0	Q6YYL1
Q9SRZ0	F2E349
Q9SRZ0	A0A1D6PVQ2
Q9SRZ0	A0A5S6RCD4
Q9SRZ0	O14122
Q9SRZ0	O82002
Q9SRZ0	G3MTA2
Q9SRZ0	Q961E0
Q9SRZ0	Q8R1T2
Q9SRZ0	B3DLE7
Q9SRZ0	B3DLF2
Q9SRZ0	G2HG23
Q9SRZ0	B4DKT2
Q9SRZ0	C1LD65
Q9SRZ0	C1LDH7
Q9SRZ0	C7TYV2
Q9SRZ0	B7Z600
Q9SRZ0	A0A2R2YUN4
Q9SRZ0	Q6GPF3
Q9SRZ0	K7DEY1
Q9SRZ0	A0A131Y2X2
Q9SRZ0	L7MH89
Q9SRZ0	A0A1E1XK25
Q9SRZ0	A0A131XAU2
Q9SRZ0	A0A023FKE5
Q9SRZ0	A0A1E1XG03
Q9SRZ0	A0A7D9H5C9
Q9SRZ0	A0A7D9H8C2
Q9SRZ0	A0A7D9D2Q5
Q9SRZ0	A0A7D9D2U2
Q9SRZ0	A0A7D9D3G0
Q9SRZ0	A0A7D9D3G3
Q9SRZ0	A0A7D9D3L8
Q9SRZ0	A0A7D9D3V8
Q9SRZ0	A0A7D9D408
Q9SRZ0	A0A7D9D483
Q9SRZ0	A0A7D9H510
Q9SRZ0	A0A7D9H573
Q9SRZ0	A0A7D9H6S0
Q9SRZ0	A0A7D9H711
Q9SRZ0	A0A7D9H761
Q9SRZ0	A0A7D9H7S5
Q9SRZ0	I2CQT5
Q9SRZ0	A0A498MN89
Q9SRZ0	F6NVK8
Q9SRZ0	A0A8V1AA49
Q9SRZ0	Q9JLV5
Q9SRZ0	A0A8I6ASL8
Q9SRZ0	A0A498NAG6
Q9SRZ0	Q13618
Q9SRZ0	A0A1W2Q6C6
Q9SRZ0	Q6DE95
Q9SRZ0	K9K9B8
Q9SRZ0	A0A023FCK0
Q9SRZ0	Q4R4A5
Q9SRZ0	B5DF89
Q9SRZ0	F1SR61
Q9SRZ0	M3YZ31
Q9SRZ0	A0A0F7Z6H3
Q9SRZ0	A0A287A2J9
Q9SRZ0	V9KFK4
Q9SRZ0	A0A8V1A7E5
Q9SRZ0	A0A8W4FJX5
Q9SRZ0	E9Q4T8
Q9SRZ0	A0A8I6A4V1
Q9SRZ0	F7GYK0
Q9SRZ0	A0AB40EBV9
Q9SRZ0	Q13620
Q9SRZ0	A0A498MHW2
Q9SRZ0	A0A7I6IQ09
Q9SRZ0	G3X914
Q9SRZ0	A0A498N1T0
Q9SRZ0	Q9JJ31
Q9SRZ0	A0A5G2R2M6
Q9SRZ0	A0A8I6ASH3
Q9SRZ0	Q93034
Q9SRZ0	Q9D5V5
Q9SRZ0	U3FZM2
Q9SRZ0	A0A8W4FQC8
Q9SRZ0	W5UAV0
Q9SRZ0	Q0D2D8
Q9SRZ0	A7VK04
Q9SRZ0	U6CXB2
Q9SRZ0	F1REN0
Q9SRZ0	A0A8I6A7N3
Q9SRZ0	J3S471
Q9SRZ0	E9PV12
Q9SRZ0	V9KDD6
Q9SRZ0	A0A8V0XKY0
Q9SRZ0	Q29425
Q9SRZ0	Q5RB36
Q9SRZ0	U3FS08
Q9SRZ0	G1FQD7
Q9SRZ0	B7QN06
Q9SRZ0	E9Q6Z0
Q9SRZ0	A0A023F5R5
Q9SRZ0	A0A6F9DAT9
Q9SRZ0	A0A1E1X6L4
Q9SRZ0	A0A6A7FTC6
Q9SRZ0	A0A2P2I2F7
Q9SRZ0	V5I354
Q9SRZ0	W8C9K2
Q9SRZ0	Q9VAQ0
Q9SRZ0	T1PHU8
Q9SRZ0	U5EWS4
Q9SRZ0	F1KSJ0
Q9SRZ0	A0A590UJC4
Q9SRZ0	A0A286ZMM6
Q9SRZ0	A0A8W4F9P4
Q9SRZ0	Q17390
Q9SRZ0	A0A6F9DB00
Q9SRZ0	Q9V9R2
Q9SRZ0	Q9XZJ3
Q9SRZ0	O13790
Q9SRZ0	L7MFY7
Q9SRZ0	A0A1E1XLX0
Q9SRZ0	A0A0A0MTN0
Q9SRZ0	A0A8I5KU22
Q9SRZ0	A0A8I5KUA9
Q9SRZ0	A0A0F7ZEB1
Q9SRZ0	Q9D4H8
Q9SRZ0	A0A5G2R828
Q9SRZ0	A0A8I5KVR3
Q9SRZ0	A0A8I6A9D2
Q9SRZ0	Q6PCF2
Q9SRZ0	Q13617
Q9SRZ0	A0A5G2RFR7
Q9SRZ0	A0A8I5KYP8
Q9SRZ0	F1N829
Q9SRZ0	G2HGC0
Q9SRZ0	Q08DE9
Q9SRZ0	A0A0D9SET6
Q9SRZ0	A0A8I5QJI3
Q9SRZ0	A0A498LG47
Q9SRZ0	A0A8I6G8I6
Q9SRZ0	Q571A2
Q9SRZ0	Q5T2B5
Q9SRZ0	A0A8V0XDB4
Q9SRZ0	A0A0F7Z076
Q9SRZ0	T1DLQ5
Q9SRZ0	F1RUR7
Q9SRZ0	A0A8V0XK15
Q9SRZ0	A0A0G2K761
Q9SRZ0	A0A2R2YUN9
Q9SRZ0	M1EHQ9
Q9SRZ0	J3SC12
Q9SRZ0	A0A8V0XMU1
Q9SRZ0	A0A8V0XK10
Q9SRZ0	A0A8M9P612
Q9SRZ0	A0A8I5KQQ5
Q9SRZ0	A0A131Y1D8
Q9SRZ0	V5H533
Q9SRZ0	V5HJQ5
Q9SRZ0	B7Q9Y2
Q9SRZ0	V9KIE0
Q9SRZ0	A0A8V0XHD8
Q9SRZ0	Q5F385
Q9SRZ0	F1P2W9
Q9SRZ0	W8BD95
Q9SRZ0	W8AYD1
Q9SRZ0	A0A023F3B2
Q9SRZ0	Q12018
Q9SRZ0	Q17389
Q9SRZ0	T2ME24
Q9SRZ0	F1KPS3
Q9SRZ0	Q21346
Q9SRZ0	A0A1E1XBU2
Q9SRZ0	A0A2L2Y732
Q9SRZ0	A0A023GM12
Q9SRZ0	V5HGL7
Q9SRZ0	A0A069DW68
Q9SRZ0	A0A131XDQ1
Q9SRZ0	B7QD29
Q9SRZ0	A0A1E1XUW0
Q9SRZ0	L7M9M6
Q9SRZ0	A0A8V0Y5T3
Q9SRZ0	A0A8W4FNR0
Q9SRZ0	Q3UIA5
Q9SRZ0	A0A8M9PTY1
Q9SRZ0	A0A8V0XXH9
Q9SRZ0	A0A8W4FQ63
Q9SRZ0	Q05DR6
Q9SRZ0	Q13616
Q9SRZ0	A0A590UJ56
Q9SRZ0	A0A498LED4
Q9SRZ0	Q9WTX6
Q9SRZ0	U6DMB8
Q9SRZ0	A0A8I6GLA1
Q9SRZ0	F7FMJ3
Q9SRZ0	Q3TPM3
Q9SRZ0	B4DLA3
Q9SRZ0	A0A4X1UR52
Q9SRZ0	U3FX81
Q9SRZ0	A0A590UJ21
Q9SRZ0	A0A590UJ50
Q9SRZ0	A0A023EW24
Q9SRZ0	A0A0F7Z0Y0
Q9SRZ0	F1SAD7
Q9SRZ0	A0A590UJR3
Q9SRZ0	V9KD08
Q9SRZ0	A0A590UK34
Q9SRZ0	A0A8I5Y0H0
Q9SRZ0	A0A0G2K8N8
Q9SRZ0	M1EJM1
Q9SRZ0	Q6NYS3
Q9SRZ0	A0A8I5ZSD2
Q9SRZ0	Q802D4
Q9SRZ0	A0A0F7Z957
Q9SRZ0	J3RYW9
Q9SRZ0	A0A8V0Y5S7
Q9SRZ0	A0A8W4FNP0
Q9SRZ0	A0A0K8TSJ6
Q9SRZ0	A0A482WRY4
Q9SRZ0	A0A0E3T133
Q9SRZ0	A0A8T9IRA1
Q9SRZ0	U5EX69
Q9SRZ0	A0A977TFJ1
Q9SRZ0	A0A6A7FX63
Q9SRZ0	A0A2P2I3Z3
Q9SRZ0	Q8SYJ7
Q9SRZ0	F1KWA6
Q9SRZ0	Q23639
A0A0N4SVY9	A0A0N4SVY9
A2AM62	A2AM62
B6T7E5	B6T7E5
B6T7E5	B8A2T7
B6T7E5	C0PBP2
B6T7E5	A0A804PBU4
B6T7E5	Q53QT1
B6T7E5	Q9SU25
B6T7E5	A0A1D6PER1
F5HIC6	F5HIC6
F5HIC6	Q99AM3
F5HIC6	Q2HR71
K7EQA0	K7EQA0
A0A0J9YUE4	A0A0J9YUE4
A0A0J9YUE4	A0A6A7G7E5
A0A0J9YUE4	U6DBV9
A0A0J9YUE4	G9KL10
A0A0J9YUE4	A0A8I5QJE1
A0A0J9YUE4	A0A2P2IFH4
A0A0J9YUE4	A0A8I5QKX5
A0A1P8B4P2	A0A1P8B4P2
A0A1P8B4P2	F4JT80
A0A1P8B4P2	F4JT81
A0A498N5J0	A0A498N5J0
A0A8V8TLL1	A0A8V8TLL1
A0AAG2TH11	A0AAG2TH11
A4FTK7	A4FTK7
B9ZVV8	B9ZVV8
D3YXK6	D3YXK6
E9BR60	E9BR60
E9BR60	Q583K7
E9BR60	Q4DJY1
E9BR60	E9AEE8
F4JIA7	F4JIA7
F4JIA7	A0A1P8B891
F4JIA7	A0A1D6LVM4
F4JIA7	A0A804PZ96
F4JIA7	A0A509GJD7
F4JIA7	Q67UI1
P71672	P71672
Q0S966	Q0S966
Q6AWW7	Q6AWW7
Q8GM81	Q8GM81
G5EDJ0	G5EDJ0
M0R229	M0R229
Q9TZ64	Q9TZ64
Q9VDZ3	Q9VDZ3
Q9VDZ3	A0A0C5AMJ7
G3UVU2	G3UVU2
G3UVU2	A5PJN8
G3UVU2	K9J0Z2
G3UVU2	Q62203
G3UVU2	I0FVE8
G3UVU2	Q8AVV0
G3UVU2	A0A2P2I0N3
G3UVU2	A0A8I6GKY2
G3UVU2	Q6GLH3
G3UVU2	U3FY37
G3UVU2	Q7TN25
G3UVU2	Q05DF2
G3UVU2	U3E527
G3UVU2	A0A287AN25
G3UVU2	Q6AXT8
G3UVU2	I2CXP8
G3UVU2	Q15428
G3UVU2	Q3KQ40
G3UVU2	A0A5G2QRS3
G3UVU2	T2MD02
P37263	P37263
P37263	O94311
A0A0B4LFC7	A0A0B4LFC7
A0A0B4LFC7	B7YZE6
A0A0B4LFC7	A0A126GUP1
A0A0B4LFC7	A0A0B4LF29
A0A0B4LFC7	A8DYD1
A0A0B4LFC7	C9QPD9
A0A0B4LFC7	A8DYD2
A0A0B4LFC7	A1Z9M3
A0A0B4LFC7	A1Z9M4
A0A0B4LFC7	Q7KHK4
A0A0B4LFC7	A8DYD3
A0A0B4LFC7	Q9NI49
A0A0B4LFC7	A0A0P6K151
A0A0B4LFC7	A0A023EUI0
A0A0B4LFC7	U5ETK1
A0A293MUQ9	A0A293MUQ9
A0A2G9QC94	A0A2G9QC94
A0A2I0TEE5	A0A2I0TEE5
A0A2I0TEE5	A0A7L3PW67
A0A2I0TEE5	A0A6J1VVJ8
A0A2J7PEN8	A0A2J7PEN8
A0A2K6TWA1	A0A2K6TWA1
A0A2K6TWA1	A0A6J3GV14
A0A2K6TWA1	A0A2K5F4Y1
A0A2K6TWA1	A0A9L0JCL1
A0A2K6TWA1	F6TW04
A0A2K6TWA1	Q497V9
A0A2K6TWA1	A0A8C6H4D1
A0A2K6TWA1	A0A6P7R7V2
A0A2K6TWA1	A0A0D9R5P6
A0A2K6TWA1	A0A7J7TAR9
A0A2K6TWA1	A0A8M1MJ46
A0A2K6TWA1	A0A8C0JX51
A0A2K6TWA1	A0A8C0JV83
A0A2K6TWA1	B7Z5S2
A0A2K6TWA1	E9PMU6
A0A2K6TWA1	A0A341D8G1
A0A2K6TWA1	A0A341DAH0
A0A2K6TWA1	A0A341D7K4
A0A2K6TWA1	A0A341D7P4
A0A2K6TWA1	A0A2Y9TKJ5
A0A2K6TWA1	A0A7F8KC12
A0A2K6TWA1	A0A340XID4
A0A2K6TWA1	A0A8I3P1W6
A0A2W1BPA1	A0A2W1BPA1
A0A2Y9IFK6	A0A2Y9IFK6
A0A2Y9IFK6	A0A3Q7UAW0
A0A2Y9IFK6	A0A6J1YLC9
A0A3B3CQ37	A0A3B3CQ37
A0A3P9PKD6	A0A3P9PKD6
A0A3Q4MXE2	A0A3Q4MXE2
A0A3Q4MXE2	A0A3B3YI31
A0A3Q4MXE2	A0A3B3X2T0
A0A3Q4MXE2	A0A673Z7M1
A0A3Q4MXE2	A5PLB8
A0A3Q4MXE2	A8KC52
A0A3Q4MXE2	A8KBM3
A0A3Q4MXE2	A0A3B5ANR5
A0A3Q4MXE2	A0A672GA77
A0A3Q4MXE2	A0A3B5QI56
A0A3Q4MXE2	A0A3Q2YDU5
A0A3Q4MXE2	A0AAW0MS08
A0A3Q4MXE2	H3CK00
A0A3Q4MXE2	A0A6J2PGE8
A0A3Q4MXE2	A0A3B3C4X7
A0A3Q4MXE2	A0A3P9NBJ6
A0A3Q4MXE2	A0A3P9NBJ8
A0A4U1F2C9	A0A4U1F2C9
A0A4X2LE95	A0A4X2LE95
A0A4Y2MC06	A0A4Y2MC06
A0A4Y2MC06	A0A4Y2I5U9
A0A4Y2MC06	A0A4Y2KGR4
A0A5E4CT87	A0A5E4CT87
A0A5E4CT87	A0A5E4CSG5
A0A5F8AA70	A0A5F8AA70
A0A5F8AA70	A0A5F7ZNA7
A0A5F8AA70	F6S9K8
A0A5F8AA70	A0A2K5UX36
A0A5F8AA70	A0A8C4LQ47
A0A5F8AA70	A0A8C0L2W7
A0A5F8AA70	A0A8I3MMV0
A0A5F8AA70	A0A811ZUR7
A0A5F8AA70	A0A8C0LX58
A0A5F8AA70	A0A8C0L3E0
A0A5F8AA70	A0A6J3IEH6
A0A5F8AA70	U3DAI9
A0A5F8AA70	A0A2K5SBR1
A0A5F8AA70	A0A2K5SBR7
A0A5F8AA70	U3DVJ4
A0A5F8AA70	A0A2K6TRS1
A0A5F8AA70	A0A2K6TRS5
A0A5F8AA70	A0A2K6TRT2
A0A5F8AA70	A0A6J3IDI8
A0A5F8AA70	A0A6J3IE13
A0A5F8AA70	F7HCK8
A0A5F8AA70	A0A2K5CHU6
A0A5F8AA70	A0A2R8MG65
A0A5F8AA70	A0A2K5CHY7
A0A5F8AA70	A0A2K5CI29
A0A5F8AA70	A0A8J8YBS8
A0A5F8AA70	A0A5F8AAK5
A0A5F8AA70	A0A2K5M8D8
A0A5F8AA70	A0A2R8ZY83
A0A5F8AA70	A0A8D2FVZ4
A0A5F8AA70	A0A2K5IU05
A0A5F8AA70	A0A2R9A0I1
A0A5F8AA70	A0A2K5V268
A0A5F8AA70	G3RVF1
A0A5F8AA70	A0A8C9IW44
A0A5F8AA70	A0A096NY32
A0A5F8AA70	A0A2J8RVB8
A0A5F8AA70	A0A8C9IXY1
A0A5F8AA70	A0A7N9CIJ6
A0A5F8AA70	A0A5F8ANN0
A0A5F8AA70	G3QLC0
A0A5F8AA70	K7DKP7
A0A5F8AA70	A0A0D9S2U8
A0A5F8AA70	A0A5F7ZZD3
A0A5F8AA70	A0A2I3M1K4
A0A5F8AA70	A0A2K5ZF03
A0A5F8AA70	A0A2K6L4J7
A0A5F8AA70	A0A2K5ZF63
A0A5F8AA70	A0A2K6L4L9
A0A5F8AA70	A0A0A0MSW5
A0A5F8AA70	Q96MU6
A0A5F8AA70	A0A2J8J0D8
A0A5F8AA70	G7PZZ5
A0A5F8AA70	A0A1D5R7W1
A0A5F8AA70	A0A2J8J0E5
A0A5F8AA70	A0A2J8J0F3
A0A5F8AA70	G7NQ97
A0A5F8AA70	A0A2K6DDK0
A0A5F8AA70	H2QBR3
A0A5F8AA70	K7CGI3
A0A5F8AA70	A0A2K5M899
A0A5F8AA70	A0A8D2FVD1
A0A5F8AA70	A0A9Y3S2S9
A0A5F8AA70	A0A3B4F3F4
A0A5F8AA70	A0A670HM56
A0A5F8HG07	A0A5F8HG07
A0A5F8HG07	A0A0G2K379
A0A5F8HG07	A0A1U8CXR4
A0A5F8HG07	A0A8C6W449
A0A5F8HG07	A0AAU9ZEF4
A0A5F8HG07	B1WC62
A0A5F8HG07	A0A8C2MEY4
A0A5F8HG07	A0A0G2K3P3
A0A5F8HG07	A0A9J7FLL3
A0A5F8HG07	Q8R0U9
A0A5F8HG07	A0A8I6AH96
A0A5F8HG07	A0A8I6AKJ2
A0A5F8HG07	A0A0G2JYK3
A0A5F8HG07	B1WC07
A0A5F8HG07	A0A2R9BPG5
A0A5F8HG07	A0A6J3G023
A0A5F8HG07	G3RAN9
A0A5F8HG07	K7C1Q4
A0A5F8HG07	A0A2K6FAI2
A0A5F8HG07	A0A2R8MVC5
A0A5F8HG07	A0A2J8RHE6
A0A5F8HG07	A0A8C5UYB8
A0A5F8HG07	A0A2K5KPE1
A0A5F8HG07	A0A2K5XRW3
A0A5F8HG07	A0A2K5XRZ1
A0A5F8HG07	G7PD38
A0A5F8HG07	A0A8C9AJ68
A0A5F8HG07	A0A2I3NES3
A0A5F8HG07	A0A2J8RHD3
A0A5F8HG07	A0A2K5VZM8
A0A5F8HG07	A0A8C9LSG0
A0A5F8HG07	A0A6J3G014
A0A5F8HG07	A0A2K6EBW6
A0A5F8HG07	A0A2K5K9R6
A0A5F8HG07	A0A2K6EBY3
A0A5F8HG07	G1QNL7
A0A5F8HG07	A0A2K5QK44
A0A5F8HG07	U3E499
A0A5F8HG07	A0A8D2FEL3
A0A5F8HG07	I0FI63
A0A5F8HG07	A0A2I3HM81
A0A5F8HG07	I0FI64
A0A5F8HG07	A0A0D9R9A0
A0A5F8HG07	A0A2R9BJN4
A0A5F8HG07	G7N093
A0A5F8HG07	A0A2K6K1G5
A0A5F8HG07	A0A5F7ZF88
A0A5F8HG07	A0A5F8A8M3
A0A5F8HG07	Q96C28
A0A5F8HG07	A0A2K6K1I0
